distance,event_type,orientation,length,width,depth,joint_number,comments,year
46087.32,metal loss,162.5,0.87,1.14,20.0,12800.0,,2015
46087.61,metal loss,162.0,0.71,1.18,19.0,12800.0,,2015
46087.73,metal loss,133.0,0.94,1.18,10.0,12800.0,,2015
46087.97,metal loss,134.5,0.83,1.06,13.0,12800.0,,2015
46088.33,metal loss,159.0,0.79,1.14,14.0,12800.0,,2015
46088.52,metal loss,159.0,0.71,1.22,16.0,12800.0,,2015
46088.55,metal loss,135.0,0.75,1.02,10.0,12800.0,,2015
46088.91,metal loss,161.5,1.38,1.5,13.0,12800.0,,2015
46089.17,metal loss,160.0,0.51,1.14,11.0,12800.0,,2015
46089.45,metal loss,135.0,0.98,1.18,17.0,12800.0,,2015
46089.51,metal loss,159.0,0.91,1.46,12.0,12800.0,,2015
46089.83,metal loss,162.0,0.79,1.3,13.0,12800.0,,2015
46090.03,metal loss,134.0,0.83,1.18,16.0,12800.0,,2015
46090.2,metal loss,159.5,0.71,1.34,19.0,12800.0,,2015
46091.38,metal loss,139.5,0.94,1.1,14.0,12800.0,,2015
46091.93,metal loss,135.0,1.18,1.53,14.0,12800.0,,2015
46092.64,metal loss,135.0,0.32,1.5,10.0,12800.0,,2015
46092.77,metal loss,162.0,2.13,1.58,11.0,12800.0,,2015
46093.11,metal loss,163.5,0.87,1.14,13.0,12800.0,,2015
46093.56,metal loss,133.0,1.97,0.59,11.0,12800.0,,2015
46093.63,metal loss,148.5,1.42,4.41,17.0,12800.0,,2015
46093.88,metal loss,158.0,1.34,1.65,19.0,12800.0,,2015
46094.04,metal loss,134.5,1.22,1.34,16.0,12800.0,,2015
46094.46,metal loss,156.0,0.67,1.26,15.0,12800.0,,2015
46094.64,metal loss,157.5,0.83,1.26,11.0,12800.0,,2015
46102.96,metal loss,191.5,0.71,1.06,22.0,12800.0,,2015
46103.01,metal loss,216.5,0.83,1.38,14.0,12800.0,,2015
46103.07,cluster,153.0,1.38,3.5,32.0,12800.0,,2015
46183.26,metal loss,230.0,0.55,1.22,25.0,12820.0,,2015
46183.33,cluster,145.5,1.54,4.61,45.0,12820.0,,2015
46183.34,metal loss,212.5,0.98,1.69,12.0,12820.0,,2015
46183.35,metal loss,102.5,0.75,0.77,60.0,12820.0,,2015
46183.39,metal loss,121.0,0.63,2.64,40.0,12820.0,,2015
46183.42,metal loss,180.0,1.61,1.38,15.0,12820.0,,2015
46204.85,metal loss,171.0,1.1,1.81,16.0,12830.0,,2015
46204.95,metal loss,203.5,0.79,1.06,15.0,12830.0,,2015
46205.43,metal loss,203.5,0.63,1.14,10.0,12830.0,,2015
46207.43,metal loss,189.5,0.67,1.26,25.0,12830.0,,2015
46207.43,metal loss,206.0,0.79,0.75,15.0,12830.0,,2015
46208.09,metal loss,186.5,0.79,1.65,23.0,12830.0,,2015
46208.5,metal loss,195.0,0.83,1.34,20.0,12830.0,,2015
46208.59,metal loss,158.5,0.83,1.3,10.0,12830.0,,2015
46226.61,metal loss,177.0,1.34,2.32,12.0,12840.0,,2015
46237.96,metal loss,185.0,0.91,2.01,12.0,12840.0,,2015
46238.56,metal loss,149.0,0.94,1.53,13.0,12840.0,,2015
46239.0,cluster,163.0,2.17,1.93,19.0,12840.0,,2015
46239.23,cluster,133.0,1.96,6.77,23.0,12840.0,,2015
46239.28,metal loss,179.5,0.47,0.87,15.0,12840.0,,2015
46239.95,metal loss,197.5,1.42,0.75,12.0,12840.0,,2015
46239.99,metal loss,182.5,0.75,1.34,18.0,12840.0,,2015
46240.18,metal loss,193.0,0.51,0.98,12.0,12840.0,,2015
46240.84,metal loss,163.5,0.47,0.83,15.0,12840.0,,2015
46240.92,metal loss,179.0,1.73,2.68,16.0,12840.0,,2015
46241.1,metal loss,189.5,0.47,0.63,13.0,12840.0,,2015
46241.41,metal loss,179.5,1.38,1.89,15.0,12840.0,,2015
46250.23,metal loss,293.0,0.67,1.18,15.0,12840.0,,2015
46251.8,metal loss,297.5,0.59,0.94,11.0,12840.0,,2015
46251.97,metal loss,296.5,0.71,1.22,18.0,12840.0,,2015
46252.16,metal loss,290.5,0.59,1.02,15.0,12840.0,,2015
46252.34,metal loss,293.0,0.87,1.42,12.0,12840.0,,2015
46252.56,metal loss,302.0,0.51,1.06,33.0,12840.0,,2015
46252.69,metal loss,295.5,0.51,1.26,24.0,12840.0,,2015
46253.28,metal loss,294.5,0.67,1.22,21.0,12840.0,,2015
46253.47,metal loss,290.0,0.71,1.14,14.0,12840.0,,2015
46257.04,metal loss,281.0,1.14,1.65,13.0,12840.0,,2015
46257.06,metal loss,297.0,0.91,0.79,16.0,12840.0,,2015
46263.24,attachment,150.0,,,,12840.0,Repair Marker @12:00 2012 Dig #32 Recoat,2015
46263.54,metal loss,175.5,1.14,6.5,32.0,12840.0,Recoat,2015
46263.56,metal loss,133.5,0.67,1.38,47.0,12840.0,Recoat,2015
46263.59,metal loss,228.0,1.65,1.22,20.0,12840.0,Recoat,2015
46263.61,metal loss,284.0,0.67,1.26,19.0,12840.0,Recoat,2015
46263.64,metal loss,264.0,0.71,1.34,18.0,12840.0,Recoat,2015
46263.64,metal loss,41.0,0.51,1.02,15.0,12840.0,Recoat,2015
46263.7,metal loss,239.5,0.47,2.28,12.0,12840.0,Recoat,2015
46265.36,cluster,193.5,0.72,6.89,29.0,12850.0,Recoat,2015
46265.36,cluster,269.5,0.67,4.17,32.0,12850.0,Recoat,2015
46265.37,metal loss,76.0,0.83,1.97,13.0,12850.0,Recoat,2015
46265.37,metal loss,240.50000000000003,0.51,1.3,37.0,12850.0,Recoat,2015
46265.38,metal loss,111.0,0.55,1.93,26.0,12850.0,Recoat,2015
46265.38,metal loss,94.0,0.83,1.42,10.0,12850.0,Recoat,2015
46265.39,metal loss,134.5,1.14,3.03,18.0,12850.0,Recoat,2015
46265.42,metal loss,300.5,0.51,0.91,17.0,12850.0,Recoat,2015
46265.75,attachment,150.0,,,,12850.0,Repair Marker @12:00 2012 Dig #32 Recoat,2015
46272.68,metal loss,217.5,1.69,2.28,32.0,12850.0,,2015
46272.75,metal loss,239.0,1.06,1.65,21.0,12850.0,,2015
46272.81,metal loss,257.0,0.67,3.19,12.0,12850.0,,2015
46273.2,metal loss,204.5,1.14,1.42,15.0,12850.0,,2015
46273.76,metal loss,213.0,0.94,1.5,11.0,12850.0,,2015
46274.2,metal loss,206.5,0.75,1.22,20.0,12850.0,,2015
46274.79,metal loss,222.0,1.53,1.53,20.0,12850.0,,2015
46284.58,metal loss,183.5,0.47,0.79,12.0,12850.0,,2015
46284.67,metal loss,181.5,0.71,1.65,22.0,12850.0,,2015
46285.4,cluster,219.5,0.79,4.21,25.0,12850.0,,2015
46285.7,metal loss,206.0,0.55,1.02,18.0,12850.0,,2015
46286.12,metal loss,166.5,1.73,2.17,13.0,12850.0,,2015
46286.21,metal loss,271.5,0.67,1.18,15.0,12850.0,,2015
46286.75,metal loss,278.0,0.43,0.67,13.0,12850.0,,2015
46286.84,metal loss,273.5,0.51,1.22,21.0,12850.0,,2015
46287.18,metal loss,191.5,0.75,1.46,10.0,12850.0,,2015
46288.49,metal loss,176.5,1.14,1.53,32.0,12850.0,,2015
46293.89,metal loss,186.5,0.83,1.53,11.0,12850.0,,2015
46294.35,metal loss,186.0,1.18,1.77,14.0,12850.0,,2015
46295.87,metal loss,173.0,1.18,1.69,10.0,12850.0,,2015
46342.56,metal loss,247.5,0.83,1.34,18.0,12860.0,,2015
46342.71,metal loss,240.0,0.59,0.98,12.0,12860.0,,2015
46343.01,metal loss,251.5,0.94,1.26,21.0,12860.0,,2015
46343.57,metal loss,258.5,1.14,1.61,14.0,12860.0,,2015
46343.91,metal loss,245.5,0.83,2.32,10.0,12860.0,,2015
46345.58,metal loss,110.5,0.79,1.53,11.0,12870.0,,2015
46345.6,metal loss,91.0,0.55,2.44,16.0,12870.0,,2015
46345.6,metal loss,280.0,0.55,0.91,43.0,12870.0,,2015
46345.6,metal loss,214.5,0.63,2.52,31.0,12870.0,,2015
46415.43,metal loss,112.0,0.67,1.02,18.0,12880.0,,2015
46415.83,metal loss,117.5,1.89,1.65,11.0,12880.0,,2015
46423.86,cluster,153.0,1.58,4.06,16.0,12880.0,,2015
46423.92,metal loss,80.5,1.53,1.38,18.0,12880.0,,2015
46423.92,metal loss,142.5,0.94,0.98,13.0,12880.0,,2015
46423.98,metal loss,371.0,0.75,2.76,38.0,12880.0,,2015
46423.98,metal loss,244.5,0.75,3.23,20.0,12880.0,,2015
46424.03,metal loss,207.0,0.55,3.74,11.0,12880.0,,2015
46424.06,metal loss,151.5,0.43,1.26,12.0,12880.0,,2015
46424.06,metal loss,108.5,0.71,1.42,52.0,12880.0,,2015
46424.28,metal loss,115.5,0.79,4.53,11.0,12880.0,,2015
46449.27,metal loss,127.0,1.1,1.81,13.0,12890.0,,2015
46449.54,metal loss,125.5,0.63,1.22,11.0,12890.0,,2015
46449.88,metal loss,124.00000000000001,0.59,1.18,21.0,12890.0,,2015
46451.5,metal loss,225.0,0.71,1.14,18.0,12890.0,,2015
46504.23,metal loss,217.0,0.71,4.61,29.0,12900.0,,2015
46505.92,metal loss,148.5,0.59,1.26,14.0,12910.0,,2015
46511.14,metal loss,215.5,0.35,0.71,14.0,12910.0,,2015
46721.34,metal loss,162.5,1.61,2.99,16.0,12970.0,,2015
46735.91,metal loss,43.0,1.22,1.58,13.0,12980.0,,2015
46738.94,metal loss,144.5,1.38,1.02,31.0,12980.0,,2015
46796.38,metal loss,383.0,1.89,0.75,11.0,13000.0,,2015
46796.43,metal loss,377.0,1.89,0.59,12.0,13000.0,,2015
46798.69,metal loss,34.0,1.06,1.97,13.0,13000.0,,2015
46800.26,metal loss,338.0,2.05,1.89,12.0,13000.0,,2015
46806.47,metal loss,249.00000000000003,0.55,1.58,10.0,13000.0,,2015
46806.74,metal loss,367.0,0.55,1.26,18.0,13000.0,,2015
46806.76,metal loss,345.0,0.71,1.18,30.0,13000.0,,2015
46807.38,metal loss,322.0,0.71,1.26,17.0,13000.0,,2015
46807.59,metal loss,253.49999999999997,0.39,0.98,12.0,13000.0,,2015
46807.71,metal loss,252.49999999999997,0.47,1.26,17.0,13000.0,,2015
46837.79,metal loss,286.5,1.81,0.67,18.0,13010.0,near girth weld,2015
46837.81,metal loss,252.49999999999997,2.01,3.66,16.0,13010.0,near girth weld,2015
46838.68,metal loss,125.00000000000001,2.21,1.02,15.0,13020.0,,2015
46838.97,cluster,203.0,0.86,3.69,24.0,13020.0,,2015
46944.38,metal loss,349.5,1.93,2.21,16.0,13040.0,,2015
47190.68,attachment,180.0,,,,13100.0,Repair Marker,2015
47192.06,dent,179.5,2.66,15.36,,13100.0,Possible wrinkle; Sleeved,2015
47193.58,attachment,180.0,,,,13100.0,Repair Marker,2015
47203.53,metal loss,215.0,0.91,1.97,12.0,13110.0,,2015
47206.47,metal loss,65.0,1.06,1.46,13.0,13110.0,,2015
47206.57,metal loss,289.0,1.26,1.73,12.0,13110.0,,2015
47206.92,metal loss,282.0,0.83,1.22,12.0,13110.0,,2015
47207.19,metal loss,67.5,0.63,1.1,14.0,13110.0,,2015
47216.93,attachment,180.0,,,,13110.0,Repair Marker,2015
47220.3,attachment,180.0,,,,13110.0,Repair Marker,2015
47272.56,metal loss,227.0,1.46,1.61,18.0,13140.0,,2015
47319.31,metal loss,168.5,1.22,1.61,11.0,13170.0,,2015
47329.39,metal loss,159.0,0.87,1.46,17.0,13170.0,,2015
47329.58,metal loss,170.0,0.79,5.87,20.0,13170.0,,2015
47329.58,metal loss,223.0,1.61,1.81,17.0,13170.0,,2015
47329.59,metal loss,133.0,0.51,1.06,10.0,13170.0,,2015
47330.84,metal loss,224.0,0.51,0.98,10.0,13180.0,,2015
47338.22,attachment,180.0,,,,13180.0,Repair Marker 2012 Dig #34 Recoat,2015
47341.04,metal loss,385.0,0.59,1.1,12.0,13190.0,Recoat,2015
47341.19,metal loss,54.5,0.59,1.65,23.0,13190.0,Recoat,2015
47341.2,metal loss,149.0,0.59,6.97,17.0,13190.0,Recoat,2015
47341.23,metal loss,112.0,0.98,1.85,62.0,13190.0,Recoat,2015
47341.69,attachment,180.0,,,,13190.0,Repair Marker 2012 Dig #34 Recoat,2015
47373.47,metal loss,365.5,0.43,1.02,14.0,13200.0,,2015
47373.55,metal loss,370.0,1.46,1.26,34.0,13200.0,,2015
47373.97,metal loss,362.0,0.94,1.85,43.0,13200.0,,2015
47374.19,cluster,364.5,1.57,2.7,53.0,13200.0,,2015
47400.36,cluster,154.5,3.26,4.21,41.0,13200.0,,2015
47400.44,metal loss,130.5,0.83,2.56,15.0,13200.0,,2015
47400.46,metal loss,160.5,0.32,0.59,12.0,13200.0,,2015
47400.49,metal loss,185.0,1.46,1.61,21.0,13200.0,,2015
47400.52,metal loss,84.5,1.89,2.01,17.0,13200.0,,2015
47400.59,metal loss,137.0,0.47,1.26,18.0,13200.0,,2015
47400.66,metal loss,58.0,0.75,1.22,28.0,13200.0,,2015
47400.67,metal loss,287.0,0.67,2.6,12.0,13200.0,,2015
47400.7,metal loss,216.0,0.94,1.14,12.0,13200.0,,2015
47400.7,metal loss,187.0,0.51,2.84,16.0,13200.0,,2015
47400.71,metal loss,113.5,0.51,1.85,10.0,13200.0,,2015
47400.71,metal loss,168.0,0.39,1.53,11.0,13200.0,,2015
47400.71,metal loss,177.0,0.32,0.59,14.0,13200.0,,2015
47402.35,metal loss,132.0,1.81,2.48,12.0,13210.0,,2015
47402.36,metal loss,208.5,0.59,1.97,12.0,13210.0,,2015
47402.38,metal loss,92.5,0.91,2.01,23.0,13210.0,,2015
47402.39,metal loss,56.5,0.87,4.45,15.0,13210.0,,2015
47402.39,metal loss,108.0,0.87,3.15,13.0,13210.0,,2015
47402.54,metal loss,289.5,0.71,1.14,14.0,13210.0,,2015
47412.91,metal loss,186.5,0.32,1.34,52.0,13210.0,,2015
47413.4,metal loss,198.5,0.47,1.06,19.0,13210.0,,2015
47448.57,metal loss,137.0,0.32,0.59,11.0,13220.0,,2015
47480.61,metal loss,142.0,0.67,3.03,15.0,13220.0,,2015
47482.33,metal loss,153.5,0.47,1.22,11.0,13230.0,,2015
47623.55,cluster,180.5,1.91,4.84,26.0,13260.0,,2015
47623.67,metal loss,141.0,0.43,1.3,13.0,13260.0,,2015
47623.67,metal loss,153.0,1.34,3.46,19.0,13260.0,,2015
47623.72,metal loss,233.0,0.55,1.14,23.0,13260.0,,2015
47623.73,metal loss,122.0,0.59,1.42,18.0,13260.0,,2015
47724.31,attachment,180.0,,,,13290.0,Repair Marker,2015
47726.21,dent,182.5,2.89,11.17,,13300.0,near girth weld Sleeved,2015
47728.43,attachment,180.0,,,,13300.0,Repair Marker,2015
47780.08,metal loss,33.0,0.75,1.81,10.0,13320.0,affecting girth weld,2015
48607.3,metal loss,237.5,1.42,1.77,12.0,13570.0,,2015
48607.89,metal loss,174.5,1.06,5.79,14.0,13570.0,near girth weld,2015
48607.92,metal loss,122.49999999999999,0.94,4.61,18.0,13570.0,near girth weld,2015
48882.16,cluster,157.0,2.75,2.39,59.0,13700.0,,2015
48882.17,metal loss,182.5,0.43,0.67,12.0,13700.0,,2015
48882.26,cluster,190.0,1.92,1.34,43.0,13700.0,,2015
48882.36,metal loss,176.5,0.79,1.22,13.0,13700.0,,2015
48934.99,dent,155.0,11.37,5.59,,13710.0,,2015
49173.59,dent,176.0,19.46,6.98,,13770.0,,2015
50168.38,metal loss,200.0,1.22,0.87,10.0,14020.0,,2015
50168.38,metal loss,161.0,0.71,1.38,23.0,14020.0,,2015
50246.66,metal loss,290.0,1.14,1.89,11.0,14040.0,,2015
50246.85,metal loss,214.5,0.79,2.52,18.0,14040.0,,2015
50246.88,metal loss,240.0,0.71,1.5,22.0,14040.0,,2015
50246.97,metal loss,339.5,0.63,1.14,24.0,14040.0,,2015
50259.59,metal loss,203.0,0.67,2.52,13.0,14060.0,,2015
50264.77,metal loss,328.0,1.34,1.77,14.0,14060.0,,2015
50266.19,metal loss,325.5,1.5,2.28,11.0,14060.0,,2015
50267.77,metal loss,333.0,1.81,1.89,14.0,14060.0,,2015
50269.11,metal loss,261.5,1.3,1.97,13.0,14060.0,,2015
50269.28,metal loss,332.0,1.69,2.01,12.0,14060.0,,2015
50269.57,metal loss,262.5,0.51,1.1,11.0,14060.0,,2015
50269.57,metal loss,331.0,1.18,1.58,11.0,14060.0,,2015
50269.67,metal loss,258.5,1.38,1.42,12.0,14060.0,,2015
50269.87,metal loss,126.0,1.22,1.61,10.0,14060.0,,2015
50270.44,metal loss,259.0,1.1,1.58,10.0,14060.0,,2015
50270.55,metal loss,317.0,2.01,2.6,10.0,14060.0,,2015
50270.98,metal loss,256.5,0.94,1.38,12.0,14060.0,,2015
50271.28,metal loss,262.5,1.26,1.97,17.0,14060.0,,2015
50271.8,metal loss,333.0,1.22,1.65,13.0,14060.0,,2015
50271.82,metal loss,262.0,1.53,2.28,17.0,14060.0,,2015
50272.07,metal loss,333.5,1.38,1.61,15.0,14060.0,,2015
50272.39,metal loss,263.0,0.87,1.42,21.0,14060.0,,2015
50272.56,cluster,329.0,2.42,6.58,18.0,14060.0,,2015
50272.6,cluster,255.50000000000003,1.72,1.55,24.0,14060.0,,2015
50273.19,metal loss,261.5,0.47,0.75,11.0,14060.0,,2015
50273.19,metal loss,267.5,2.24,0.59,14.0,14060.0,,2015
50273.27,metal loss,259.5,0.83,0.91,12.0,14060.0,,2015
50273.28,metal loss,279.0,0.79,1.26,18.0,14060.0,,2015
50273.51,attachment,180.0,,,,14060.0,Repair Marker 2012 Dig #36 Recoat,2015
50273.68,metal loss,261.0,0.71,1.3,17.0,14060.0,Recoat,2015
50274.16,metal loss,127.0,1.3,1.61,16.0,14060.0,Recoat,2015
50274.74,metal loss,58.5,0.67,1.22,11.0,14060.0,Recoat,2015
50275.01,metal loss,81.5,2.17,1.58,20.0,14060.0,Recoat,2015
50275.32,metal loss,64.0,2.21,1.18,19.0,14060.0,Recoat,2015
50275.41,metal loss,122.99999999999999,1.22,1.53,18.0,14060.0,Recoat,2015
50275.69,metal loss,124.00000000000001,1.06,1.26,10.0,14060.0,Recoat,2015
50275.75,metal loss,139.0,0.63,0.98,11.0,14060.0,Recoat,2015
50282.89,metal loss,149.0,0.67,1.14,59.0,14060.0,Repaired?,2015
50284.59,attachment,180.0,,,,14060.0,Repair Marker 2012 Dig #36 Recoat,2015
50475.51,metal loss,209.5,0.51,1.42,13.0,14110.0,,2015
50820.9,metal loss manufacturing,300.0,0.39,0.59,12.0,14200.0,,2015
50821.08,metal loss manufacturing,195.5,0.35,0.71,19.0,14200.0,,2015
50939.78,attachment,180.0,,,,14230.0,Repair Marker,2015
50943.39,attachment,180.0,,,,14230.0,Repair Marker,2015
51203.96,metal loss manufacturing,317.0,0.35,0.63,14.0,14300.0,,2015
51271.21,cluster,223.0,1.26,5.26,22.0,14310.0,,2015
51271.22,metal loss,206.0,0.75,0.71,12.0,14310.0,,2015
51271.44,metal loss,157.0,0.75,2.17,11.0,14310.0,,2015
51271.67,metal loss,190.5,0.51,0.79,15.0,14310.0,,2015
51271.78,metal loss,247.5,0.55,0.75,12.0,14310.0,,2015
51271.84,metal loss,118.0,0.75,5.12,25.0,14310.0,near girth weld,2015
51271.84,metal loss,168.0,0.91,6.81,14.0,14310.0,near girth weld,2015
51271.95,metal loss,189.0,0.59,10.08,10.0,14310.0,affecting girth weld,2015
51640.0,cluster,347.5,0.88,4.48,71.0,14470.0,,2015
51640.27,metal loss,364.5,0.83,1.34,57.0,14470.0,,2015
51642.63,metal loss,163.5,0.83,1.26,10.0,14470.0,,2015
51691.64,metal loss,190.0,0.83,1.42,20.0,14500.0,,2015
51974.46,metal loss,210.0,0.51,0.94,10.0,14590.0,,2015
52251.87,metal loss,239.0,2.05,2.28,15.0,14650.0,,2015
52251.88,metal loss,224.5,1.97,0.98,12.0,14650.0,,2015
53192.12,metal loss,198.0,0.87,4.05,22.0,14890.0,,2015
53193.84,metal loss,267.5,0.94,2.76,10.0,14900.0,,2015
53193.86,metal loss,149.0,1.58,2.44,12.0,14900.0,,2015
53234.28,metal loss,214.5,0.51,0.71,13.0,14910.0,,2015
53264.25,dent,186.0,18.09,5.59,,14910.0,,2015
53274.94,metal loss,145.5,0.91,1.42,13.0,14920.0,,2015
53275.24,metal loss,155.0,0.63,1.1,10.0,14920.0,,2015
53313.09,metal loss,191.0,0.51,0.63,10.0,14920.0,affecting girth weld,2015
53823.99,metal loss,210.5,0.63,1.26,15.0,15050.0,,2015
54236.45,attachment,165.0,,,,15170.0,Repair Marker 2012 Dig #38 Recoat,2015
54254.97,attachment,165.0,,,,15170.0,Repair Marker 2012 Dig #38 Recoat,2015
54356.61,attachment,180.0,,,,15210.0,Repair Marker,2015
54359.76,attachment,180.0,,,,15210.0,Repair Marker,2015
54470.3,attachment,180.0,,,,15230.0,Repair Marker 2012 Dig #40 Recoat,2015
54472.58,metal loss,152.5,1.65,0.63,12.0,15240.0,Recoat,2015
54472.6,metal loss,165.0,0.83,1.46,28.0,15240.0,Recoat,2015
54472.6,metal loss,186.0,0.83,5.79,23.0,15240.0,Recoat,2015
54472.91,attachment,180.0,,,,15240.0,Repair Marker 2012 Dig #40 Recoat,2015
54625.49,attachment,180.0,,,,15270.0,Repair Marker 2012 Dig #41 Recoat,2015
54627.4,metal loss,185.5,0.55,2.87,21.0,15280.0,Recoat,2015
54627.81,attachment,180.0,,,,15280.0,Repair Marker 2012 Dig #41 Recoat,2015
55653.55,metal loss manufacturing,121.5,0.35,0.63,11.0,15530.0,,2015
55696.34,metal loss manufacturing,93.0,0.39,0.87,18.0,15540.0,,2015
56478.45,metal loss,265.0,0.63,1.93,15.0,15770.0,,2015
56478.47,metal loss,182.0,0.55,1.42,13.0,15770.0,,2015
56480.11,metal loss,213.5,0.91,6.54,11.0,15780.0,,2015
56480.13,metal loss,171.0,1.58,2.95,11.0,15780.0,,2015
56711.64,metal loss,193.5,0.87,1.58,12.0,15850.0,,2015
56712.97,metal loss,263.0,1.06,1.42,10.0,15850.0,,2015
56713.41,metal loss,138.5,0.43,1.18,10.0,15850.0,,2015
56713.59,metal loss,125.00000000000001,0.71,1.73,12.0,15850.0,,2015
56713.61,metal loss,276.0,1.85,2.43,24.0,15850.0,,2015
56713.71,metal loss,129.0,0.67,1.5,11.0,15850.0,,2015
56714.43,metal loss,54.0,0.83,1.61,15.0,15850.0,,2015
56714.49,cluster,297.5,2.0,4.48,19.0,15850.0,,2015
56716.36,metal loss,297.0,1.93,1.73,13.0,15850.0,,2015
56717.45,metal loss,294.0,2.05,2.09,10.0,15850.0,,2015
56809.4,metal loss,38.0,0.63,0.83,10.0,15880.0,near girth weld,2015
56809.41,metal loss,46.0,0.94,1.65,10.0,15880.0,affecting girth weld,2015
56850.45,metal loss,242.0,0.79,1.5,10.0,15900.0,,2015
56850.94,metal loss,293.0,0.91,0.71,14.0,15900.0,,2015
56851.18,metal loss,276.0,1.5,1.81,11.0,15900.0,,2015
56858.68,metal loss,213.0,1.89,2.36,11.0,15900.0,,2015
56868.0,metal loss,152.0,2.13,2.32,12.0,15900.0,,2015
56878.5,metal loss,378.0,1.22,1.81,10.0,15900.0,,2015
56882.65,metal loss,322.0,0.79,1.3,14.0,15900.0,,2015
56895.87,metal loss,371.0,0.79,0.98,11.0,15910.0,,2015
56895.95,metal loss,356.5,0.87,1.42,15.0,15910.0,,2015
56902.79,metal loss,135.0,1.69,2.79,12.0,15910.0,,2015
56902.98,metal loss,295.5,1.1,1.81,26.0,15910.0,,2015
56903.92,metal loss,286.0,1.85,2.13,15.0,15910.0,,2015
56914.19,metal loss,299.5,2.17,1.65,15.0,15910.0,,2015
56916.54,metal loss,308.0,0.51,0.79,12.0,15910.0,,2015
56922.03,metal loss,147.5,1.85,1.34,11.0,15910.0,,2015
56922.08,metal loss,127.0,1.81,2.99,10.0,15910.0,,2015
56972.51,metal loss,373.5,1.06,2.28,10.0,15950.0,,2015
56974.24,metal loss,154.5,1.85,2.09,18.0,15950.0,,2015
57288.13,magnet,360.0,,,,16090.0,ROSEN,2015
57304.88,flange,,,,,16110.0,,2015
