joint,dist_15,dist_22_aligned,orient_15,orient_22,depth_15,depth_22,growth,match_cost,event_type_15,event_type_22,anomaly_type,dist_diff_ft,orient_diff_deg,dist_within_tolerance,orient_within_tolerance,is_validated,validation_confidence,anomaly_confidence,confidence_level,annual_growth_rate,confidence_label,review_reasons,confidence_score,severity_score,severity_level,years_to_failure,status
4620.0,16377.71,16377.636125109031,142.0,135.0,11.0,21.0,10.0,0.2447487363807591,metal loss,metal loss,metal loss,0.07387489096799982,7.0,True,True,True,93.42791775698666,87.47241671500815,High,1.4285714285714286,Confident,,0.803374987073783,39.08571428571429,Moderate,41.3,Active
4640.0,16458.49,16458.387275329133,169.5,160.5,12.0,17.0,5.0,0.3170999180150607,metal loss,metal loss,metal loss,0.10272467086906545,9.0,True,True,True,91.47275329130935,87.3664165297929,High,0.7142857142857143,Confident,,0.7592438404423052,24.742857142857144,Low,88.2,Active
4650.0,16460.62,16460.02142867868,208.5,208.0,36.0,25.0,-11.0,0.5988033103481578,metal loss,metal loss,metal loss,0.5985713213194686,0.5,True,True,True,93.59762012013866,81.80308225152928,High,-1.5714285714285714,Review Required,Unusual depth change,0.6254678067824606,13.085714285714287,Low,100.0,Static
4660.0,16532.64,16531.26270579458,198.0,158.0,12.0,20.0,8.0,1.9169551653760175,metal loss,metal loss,metal loss,1.3772942054201849,40.0,True,True,True,52.89372461246482,58.24218683179504,Low,1.1428571428571428,Review Required,High match cost (>0.6); Low confidence (<70%),0.34282323289363703,33.82857142857143,Moderate,52.5,Active
4660.0,16538.55,16538.42805023626,207.5,192.0,11.0,19.0,8.0,0.530863625915864,metal loss,metal loss,metal loss,0.12194976373939426,15.5,True,True,True,85.8638356959394,80.7423157892383,High,1.1428571428571428,Confident,,0.6532260503620848,33.028571428571425,Moderate,53.375,Active
4660.0,16538.65,16538.535754787365,121.0,99.0,12.0,14.0,2.0,0.7421790527818914,metal loss,metal loss,metal loss,0.11424521263688803,22.0,True,True,True,80.52421454029778,78.62950025028783,Medium,0.2857142857142857,Review Required,High match cost (>0.6),0.5739938144722906,15.657142857142857,Low,100.0,Active
4660.0,16538.67,16538.581628948024,301.5,287.5,35.0,24.0,-11.0,0.4749602305506593,metal loss,metal loss,metal loss,0.08837105197380879,14.0,True,True,True,87.44962281359524,80.91938057761823,High,-1.5714285714285714,Review Required,Unusual depth change,0.6779843817393378,12.28571428571429,Low,100.0,Static
4680.0,16618.79,16618.73614107884,160.0,134.0,12.0,21.0,9.0,0.8683385828694578,metal loss,metal loss,metal loss,0.053858921161008766,26.0,True,True,True,77.79474412172324,73.57494441476581,Medium,1.2857142857142858,Review Required,High match cost (>0.6),0.5352348922025504,36.85714285714286,Moderate,45.888888888888886,Active
4690.0,16620.54,16618.638547717845,225.0,210.5,13.0,20.0,7.0,1.961920460270572,metal loss,metal loss,metal loss,1.9014522821562423,14.5,True,True,True,68.90214384510423,64.88942121907299,Medium,1.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.33761878936770967,31.6,Moderate,60.0,Active
4690.0,16620.54,16618.638547717845,225.0,210.5,13.0,20.0,7.0,1.961920460270572,metal loss,metal loss,metal loss,1.9014522821562423,14.5,True,True,True,68.90214384510423,64.88942121907299,Medium,1.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.33761878936770967,31.6,Moderate,60.0,Active
4690.0,16620.54,16618.638547717845,225.0,210.5,13.0,20.0,7.0,1.961920460270572,metal loss,metal loss,metal loss,1.9014522821562423,14.5,True,True,True,68.90214384510423,64.88942121907299,Medium,1.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.33761878936770967,31.6,Moderate,60.0,Active
4690.0,16620.54,16620.46519111222,208.0,207.5,10.0,15.0,5.0,0.0766429870815385,metal loss,metal loss,metal loss,0.07480888778081862,0.5,True,True,True,98.83524445552516,95.39848770529976,Very High,0.7142857142857143,Confident,,0.928812997436323,23.142857142857142,Low,91.0,Active
4690.0,16620.54,16620.46519111222,208.0,207.5,10.0,15.0,5.0,0.0766429870815385,metal loss,metal loss,metal loss,0.07480888778081862,0.5,True,True,True,98.83524445552516,95.39848770529976,Very High,0.7142857142857143,Confident,,0.928812997436323,23.142857142857142,Low,91.0,Active
4690.0,16620.54,16620.46519111222,208.0,207.5,10.0,15.0,5.0,0.0766429870815385,metal loss,metal loss,metal loss,0.07480888778081862,0.5,True,True,True,98.83524445552516,95.39848770529976,Very High,0.7142857142857143,Confident,,0.928812997436323,23.142857142857142,Low,91.0,Active
4700.0,16699.09,16699.04614167744,246.5,233.0,13.0,24.0,11.0,0.4521322289526149,metal loss,metal loss,metal loss,0.04385832255866262,13.5,True,True,True,88.31141677441337,81.58384236101801,High,1.5714285714285714,Confident,,0.6886425217084218,43.71428571428572,Moderate,35.63636363636364,Active
4700.0,16699.09,16699.04614167744,246.5,233.0,13.0,24.0,11.0,0.4521322289526149,metal loss,metal loss,metal loss,0.04385832255866262,13.5,True,True,True,88.31141677441337,81.58384236101801,High,1.5714285714285714,Confident,,0.6886425217084218,43.71428571428572,Moderate,35.63636363636364,Active
4700.0,16699.09,16700.045199620246,178.0,126.0,13.0,34.0,21.0,1.979103524064134,metal loss,metal loss,metal loss,0.955199620246276,52.0,True,True,True,47.114670464203904,50.51601168948085,Low,3.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.3356714501266429,78.0,Critical,15.333333333333334,High Risk
4700.0,16699.09,16700.045199620246,178.0,126.0,13.0,34.0,21.0,1.979103524064134,metal loss,metal loss,metal loss,0.955199620246276,52.0,True,True,True,47.114670464203904,50.51601168948085,Low,3.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.3356714501266429,78.0,Critical,15.333333333333334,High Risk
4700.0,16699.1,16699.141917222165,128.5,109.5,17.0,23.0,6.0,0.6347189650745094,metal loss,metal loss,metal loss,0.04191722216637572,19.0,True,True,True,83.7474944450029,79.45077605973941,Medium,0.8571428571428571,Review Required,High match cost (>0.6),0.6117259427246081,31.771428571428576,Moderate,66.5,Active
4710.0,16700.78,16699.20975823301,106.5,49.99999999999999,22.0,15.0,-7.0,2.4520611026728836,metal loss,metal loss,metal loss,1.5702417669890565,56.50000000000001,True,True,True,37.2142489967761,50.77615990857326,Low,-1.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.2896820103287609,7.6000000000000005,Low,100.0,Static
4710.0,16700.8,16700.564416129513,147.0,137.0,45.0,29.0,-16.0,0.4081799494638949,metal loss,metal loss,metal loss,0.2355838704861526,10.0,True,True,True,89.31082796180515,80.62842659626463,High,-2.2857142857142856,Review Required,Unusual depth change,0.7101365137180854,13.14285714285715,Low,100.0,Static
4710.0,16700.81,16700.735817718483,68.5,53.0,12.0,22.0,10.0,0.5219649943584924,metal loss,metal loss,metal loss,0.07418228151800577,15.5,True,True,True,86.34151051815329,80.24796426560812,High,1.4285714285714286,Confident,,0.6570453352782266,39.885714285714286,Moderate,40.6,Active
4730.0,16780.45,16780.42055770817,121.0,152.0,10.0,14.0,4.0,1.0337526910852564,metal loss,metal loss,metal loss,0.02944229183049174,31.0,True,True,True,73.87224374836174,72.69995357981205,Medium,0.5714285714285714,Review Required,High match cost (>0.6),0.4917018693489116,20.114285714285714,Low,100.0,Active
4730.0,16780.77,16779.45449386274,110.0,101.5,13.0,20.0,7.0,1.3456723876732992,metal loss,metal loss,metal loss,1.3155061372599448,8.5,True,True,True,79.76160529406722,71.89415192200215,Medium,1.0,Review Required,High match cost (>0.6),0.4263169934791755,31.6,Moderate,60.0,Active
5100.0,18203.62,18203.41988554367,178.0,161.0,12.0,23.0,11.0,0.6009633156383449,metal loss,metal loss,metal loss,0.20011445632917457,17.0,True,True,True,83.8321887700416,77.87159344549681,Medium,1.5714285714285714,Review Required,High match cost (>0.6),0.6246239312493393,42.91428571428571,Moderate,36.27272727272727,Active
5120.0,18213.52,18213.505461388904,152.0,165.0,10.0,25.0,15.0,0.4335771545992534,metal loss,metal loss,metal loss,0.014538611096213572,13.0,True,True,True,89.02128055570452,80.53518498890126,High,2.142857142857143,Confident,,0.697555758887315,53.42857142857143,High,25.666666666666668,High Risk
5180.0,18453.36,18453.323824322302,198.0,181.0,23.0,42.0,19.0,0.5678202098975035,metal loss,metal loss,metal loss,0.036175677698338404,17.0,True,True,True,85.47157655634996,75.72347772465844,Medium,2.7142857142857144,Confident,,0.637828236737282,79.94285714285715,Critical,14.0,High Risk
5660.0,20363.82,20363.87110398489,218.5,203.5,25.0,32.0,7.0,0.5026048321212349,metal loss,metal loss,metal loss,0.051103984889778076,15.0,True,True,True,86.98896015110222,81.96091317338461,High,1.0,Confident,,0.6655109704314573,41.2,Moderate,48.0,Active
5680.0,20442.48,20442.3783537856,177.0,157.5,19.0,20.0,1.0,0.6578996526080645,metal loss,metal loss,metal loss,0.10164621439980692,19.5,True,True,True,82.73353785600193,80.78859958423752,High,0.14285714285714285,Review Required,High match cost (>0.6),0.6031728147278916,18.228571428571428,Low,100.0,Active
5840.0,21048.9,21048.96653415841,185.5,190.5,25.0,25.0,0.0,0.1794563234135098,metal loss,,metal loss,0.06653415840992238,5.0,True,True,True,95.1679917492341,83.50264471456872,High,0.0,Confident,,0.8478482671625022,20.0,Low,100.0,Static
5920.0,21311.75,21311.5678702872,163.5,217.5,11.0,23.0,12.0,1.8091907672450984,metal loss,,metal loss,0.18212971280081547,54.0,True,True,True,53.178702871991845,47.15071317169714,Low,1.7142857142857142,Review Required,High match cost (>0.6); Low confidence (<70%),0.35597440076334663,45.142857142857146,Moderate,33.25,Active
5920.0,21311.84,21311.8614821754,272.0,272.0,24.0,23.0,-1.0,0.0214821754016156,metal loss,metal loss,metal loss,0.021482175401615677,0.0,True,True,True,99.78517824598384,98.88315939648484,Very High,-0.14285714285714285,Confident,,0.9789696032697099,17.771428571428576,Low,100.0,Static
5920.0,21311.86,21311.749581141088,135.0,130.0,14.0,37.0,23.0,0.199925241481175,metal loss,metal loss,metal loss,0.11041885891245329,5.0,True,True,True,94.7291447442088,83.69321546386016,High,3.2857142857142856,Confident,,0.833385252205888,82.0,Critical,13.08695652173913,High Risk
5920.0,21311.86,21311.749581141088,135.0,130.0,14.0,37.0,23.0,0.199925241481175,metal loss,metal loss,metal loss,0.11041885891245329,5.0,True,True,True,94.7291447442088,83.69321546386016,High,3.2857142857142856,Confident,,0.833385252205888,82.0,Critical,13.08695652173913,High Risk
5920.0,21311.92,21311.870721710344,160.5,254.0,26.0,20.0,-6.0,3.1170562171610547,metal loss,metal loss,metal loss,0.04927828965446679,93.5,True,False,False,49.50721710345533,54.68964670512932,Low,-0.8571428571428571,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.24289199545823956,12.22857142857143,Low,100.0,Static
5920.0,21336.97,21337.798909991536,191.5,203.5,24.0,41.0,17.0,0.9203758873774848,metal loss,metal loss,metal loss,0.8289099915346014,12.0,True,True,True,81.71090008465399,71.5063016533061,Medium,2.4285714285714284,Review Required,High match cost (>0.6),0.5207313873148168,74.68571428571428,Critical,16.058823529411764,High Risk
5950.0,21468.58,21472.044736053915,173.0,161.0,13.0,16.0,3.0,3.487749406606521,metal loss,metal loss,metal loss,3.4647360539129295,12.0,True,True,True,55.352639460870705,57.62592102121653,Low,0.42857142857142855,Review Required,High match cost (>0.6); Low confidence (<70%),0.2228288412289413,19.485714285714288,Low,100.0,Active
5950.0,21468.69,21468.17410846917,213.5,211.5,32.0,34.0,2.0,0.520181233825278,metal loss,metal loss,metal loss,0.5158915308275027,2.0,True,True,True,93.17441802505832,86.20425631729253,High,0.2857142857142857,Confident,,0.6578163035756399,31.657142857142862,Moderate,100.0,Active
6060.0,21845.43,21845.359062081287,207.0,194.5,19.0,20.0,1.0,0.4226621575473138,metal loss,metal loss,metal loss,0.07093791871375288,12.5,True,True,True,88.8739541461958,86.23680875652693,High,0.14285714285714285,Confident,,0.7029075699349533,18.228571428571428,Low,100.0,Active
6060.0,21873.53,21873.214721601904,160.5,151.5,34.0,18.0,-16.0,0.4352016409726926,metal loss,metal loss,metal loss,0.3152783980949607,9.0,True,True,True,89.34721601905039,80.24187254110021,High,-2.2857142857142856,Review Required,Unusual depth change,0.6967662044493348,4.342857142857147,Low,100.0,Static
6060.0,21873.53,21873.214721601904,160.5,151.5,34.0,18.0,-16.0,0.4352016409726926,metal loss,metal loss,metal loss,0.3152783980949607,9.0,True,True,True,89.34721601905039,80.24187254110021,High,-2.2857142857142856,Review Required,Unusual depth change,0.6967662044493348,4.342857142857147,Low,100.0,Static
6060.0,21873.53,21874.01091037665,129.5,129.5,11.0,19.0,8.0,0.4809103766529006,metal loss,,metal loss,0.4809103766529006,0.0,True,True,True,95.190896233471,75.13416779296593,Medium,1.1428571428571428,Confident,,0.6752603099859178,33.028571428571425,Moderate,53.375,Active
6060.0,21873.53,21874.01091037665,129.5,129.5,11.0,19.0,8.0,0.4809103766529006,metal loss,,metal loss,0.4809103766529006,0.0,True,True,True,95.190896233471,75.13416779296593,Medium,1.1428571428571428,Confident,,0.6752603099859178,33.028571428571425,Moderate,53.375,Active
6070.0,21875.21,21875.09654125,227.0,223.0,18.0,15.0,-3.0,0.1750733152965973,metal loss,metal loss,metal loss,0.11345874999824446,4.0,True,True,True,95.53207916668421,92.54315357039914,Very High,-0.42857142857142855,Confident,,0.8510107301241817,10.114285714285714,Low,100.0,Static
6090.0,21955.27,21954.852353881502,150.5,146.5,11.0,20.0,9.0,0.438413113483361,metal loss,metal loss,metal loss,0.41764611849794164,4.0,True,True,True,92.49020548168724,84.25239928182457,High,1.2857142857142858,Confident,,0.6952105696383222,36.05714285714286,Moderate,46.666666666666664,Active
6100.0,22033.79,22033.799220084144,265.5,257.0,21.0,15.0,-6.0,0.2834833112008124,metal loss,metal loss,metal loss,0.009220084142725682,8.5,True,True,True,92.82446582523941,88.10367809650475,High,-0.8571428571428571,Confident,,0.7791297255469659,8.22857142857143,Low,100.0,Static
6100.0,22034.04,22033.305464638677,164.5,159.5,14.0,34.0,20.0,0.753206462274883,metal loss,,metal loss,0.7345353613236512,5.0,True,True,True,88.48797972009682,64.50669623480763,Medium,2.857142857142857,Review Required,High match cost (>0.6); Low confidence (<70%),0.5703834782256303,75.77142857142857,Critical,16.099999999999998,High Risk
6100.0,22034.05,22033.760318139957,196.5,213.5,13.0,15.0,2.0,0.6364170732691931,metal loss,,metal loss,0.28968186004203744,17.0,True,True,True,82.93651473291297,70.70734055479197,Medium,0.2857142857142857,Review Required,High match cost (>0.6),0.6110911553875595,16.45714285714286,Low,100.0,Active
6110.0,22035.41,22034.693007789097,218.5,161.0,27.0,38.0,11.0,2.046384358229365,metal loss,metal loss,metal loss,0.7169922109023901,57.5,True,True,True,44.91341122430943,53.413104128669644,Low,1.5714285714285714,Review Required,High match cost (>0.6); Low confidence (<70%),0.3282579879648624,54.91428571428571,High,26.727272727272727,High Risk
6110.0,22035.46,22035.40243259437,203.0,195.0,14.0,46.0,32.0,0.272809672303194,metal loss,metal loss,metal loss,0.0575674056308344,8.0,True,True,True,92.757659277025,77.8729663072555,Medium,4.571428571428571,Review Required,Unusual depth change,0.7856634198815167,93.80000000000001,Critical,7.4375,High Risk
6120.0,22113.94,22113.8826307417,222.0,239.5,28.0,14.0,-14.0,0.5861476005030546,metal loss,metal loss,metal loss,0.05736925829842221,17.5,True,True,True,84.84297408368244,77.25094015107005,Medium,-2.0,Review Required,Unusual depth change,0.630458350586569,2.400000000000002,Low,100.0,Static
6120.0,22113.96,22113.520005965405,141.0,130.5,54.0,25.0,-29.0,0.5622230433539375,metal loss,metal loss,metal loss,0.43999403459383757,10.5,True,True,True,86.85005965406162,72.34342770823095,Medium,-4.142857142857143,Review Required,Unusual depth change,0.6401134615535433,0.0,Low,100.0,Static
6120.0,22113.96,22113.520005965405,141.0,130.5,54.0,25.0,-29.0,0.5622230433539375,metal loss,metal loss,metal loss,0.43999403459383757,10.5,True,True,True,86.85005965406162,72.34342770823095,Medium,-4.142857142857143,Review Required,Unusual depth change,0.6401134615535433,0.0,Low,100.0,Static
6270.0,22682.66,22682.60757554603,85.0,85.0,10.0,31.0,21.0,0.0524244539701612,metal loss,metal loss manufacturing anomaly,metal loss manufacturing anomaly,0.05242445397016127,0.0,True,True,True,99.47575546029839,79.89591119655549,Medium,3.0,Review Required,Type mismatch,0.9501869670812043,75.6,Critical,16.333333333333332,High Risk
6270.0,22682.99,22682.99353345966,179.5,184.5,14.0,22.0,8.0,0.1667041184702135,metal loss manufacturing,metal loss manufacturing anomaly,metal loss manufacturing anomaly,0.003533459657774074,5.0,True,True,True,95.79799873675559,80.83265976716284,High,1.1428571428571428,Review Required,Type mismatch,0.8571153424153534,35.42857142857143,Moderate,50.75,Active
6310.0,22812.91,22812.76020734449,187.5,196.0,11.0,11.0,0.0,0.3204927728082605,metal loss,,metal loss,0.1497926555093727,8.5,True,True,True,91.41874011157294,79.28628755773963,Medium,0.0,Confident,,0.7572930504370151,8.8,Low,100.0,Static
6350.0,23006.72,23006.48483333333,204.5,197.0,12.0,36.0,24.0,0.3432249424414948,metal loss,,metal loss,0.23516666667273967,7.5,True,True,True,91.3983333332726,69.29364164764908,Medium,3.4285714285714284,Review Required,Low confidence (<70%),0.7444769438113347,82.0,Critical,12.833333333333334,High Risk
6350.0,23007.0,23006.48483333333,196.5,154.0,13.0,17.0,4.0,1.5074286513443829,metal loss,,metal loss,0.5151666666715755,42.5,True,True,True,59.43166666661757,54.137114781218585,Low,0.5714285714285714,Review Required,High match cost (>0.6); Low confidence (<70%),0.3988149371523852,22.514285714285716,Low,100.0,Active
