distance,event_type,orientation,length,width,depth,joint_number,comments,year
44103.698,metal loss,283.5,3.7,2.0,23.0,12230,,2022
44103.714,metal loss,72.0,5.3,2.0,28.0,12230,,2022
44103.724,metal loss,102.0,2.5,2.9,24.0,12230,,2022
44104.462,metal loss,71.5,2.6,2.4,27.0,12230,,2022
44104.541,metal loss,289.5,5.1,3.4,34.0,12230,,2022
44104.646,metal loss,99.0,5.5,2.9,22.0,12230,,2022
44104.879,metal loss,73.0,2.4,2.9,21.0,12230,,2022
44105.262,metal loss,74.5,3.3,2.6,28.0,12230,,2022
44105.292,metal loss,190.0,5.5,2.4,11.0,12230,,2022
44105.322,metal loss,289.5,1.9,1.5,30.0,12230,,2022
44105.63,metal loss,107.5,1.9,2.0,31.0,12230,,2022
44105.978,metal loss,288.0,5.0,2.6,32.0,12230,,2022
44106.047,metal loss,108.5,1.0,1.5,32.0,12230,,2022
44106.332,metal loss,73.0,8.5,3.9,31.0,12230,,2022
44106.644,metal loss,107.0,1.5,1.9,36.0,12230,,2022
44107.044,metal loss,110.0,2.0,2.4,25.0,12230,,2022
44107.372,metal loss,78.5,1.3,1.0,31.0,12230,,2022
44107.559,metal loss,107.0,1.5,2.1,41.0,12230,,2022
44107.759,metal loss,77.0,10.1,2.7,35.0,12230,,2022
44108.32,attachment,180.0,,,,12230,,2022
44108.842,metal loss,80.0,12.0,3.7,38.0,12230,,2022
44109.094,metal loss,234.0,6.3,3.2,17.0,12230,,2022
44109.964,metal loss,287.0,1.3,1.2,25.0,12230,,2022
44110.269,metal loss,287.0,6.8,2.4,11.0,12230,,2022
44110.404,metal loss,70.0,12.5,6.2,37.0,12230,,2022
44110.814,metal loss,99.0,1.9,1.6,28.0,12230,,2022
44111.145,metal loss,102.0,1.7,1.6,26.0,12230,,2022
44111.25,metal loss,294.5,2.9,1.9,30.0,12230,,2022
44111.703,metal loss,107.5,1.5,1.9,28.0,12230,,2022
44113.12,metal loss,208.0,11.8,2.1,15.0,12230,,2022
44113.202,metal loss,253.0,5.5,4.6,16.0,12230,,2022
44113.757,metal loss,278.5,4.3,6.3,23.0,12230,,2022
44114.462,metal loss,109.0,1.9,2.0,33.0,12230,,2022
44114.508,metal loss,256.0,2.2,1.7,13.0,12230,,2022
44114.898,metal loss,103.5,2.0,1.7,15.0,12230,,2022
44115.541,metal loss,108.5,2.8,3.2,17.0,12230,,2022
44117.536,metal loss,244.0,2.8,2.6,13.0,12240,,2022
44118.156,metal loss,113.5,4.2,3.7,11.0,12240,,2022
44118.976,metal loss,121.0,10.0,4.3,19.0,12240,,2022
44118.986,metal loss,294.5,5.2,3.0,33.0,12240,,2022
44119.311,metal loss,98.0,5.9,2.0,10.0,12240,,2022
44119.698,metal loss,296.0,34.0,4.6,25.0,12240,,2022
44119.79,metal loss,77.0,0.9,1.1,19.0,12240,,2022
44120.456,metal loss,129.5,7.8,4.1,17.0,12240,,2022
44120.568,metal loss,75.0,3.0,3.1,40.0,12240,,2022
44120.781,metal loss,249.5,2.8,2.8,13.0,12240,,2022
44121.558,metal loss,77.0,1.2,1.3,43.0,12240,,2022
44121.775,metal loss,130.0,4.1,2.8,15.0,12240,,2022
44121.834,metal loss,77.5,4.4,4.1,32.0,12240,,2022
44122.625,metal loss,74.0,17.7,5.2,24.0,12240,,2022
44122.946,metal loss,296.0,1.7,1.5,37.0,12240,,2022
44123.468,metal loss,292.0,1.6,1.0,23.0,12240,,2022
44123.914,metal loss,296.5,0.9,1.3,13.0,12240,,2022
44124.754,metal loss,78.5,3.1,1.5,20.0,12240,,2022
44125.272,metal loss,252.49999999999997,3.9,3.7,23.0,12240,,2022
44125.328,metal loss,80.0,0.8,0.5,25.0,12240,,2022
44125.65,metal loss,77.5,3.0,2.6,23.0,12240,,2022
44125.817,metal loss,296.5,8.3,3.5,24.0,12240,,2022
44126.106,metal loss,79.5,0.9,1.0,15.0,12240,,2022
44126.417,metal loss,249.5,4.8,3.0,16.0,12240,,2022
44126.499,metal loss,79.5,1.3,1.9,15.0,12240,,2022
44126.791,metal loss,294.0,3.7,4.0,21.0,12240,,2022
44126.821,metal loss,118.5,1.9,1.7,15.0,12240,,2022
44126.9,metal loss,77.5,3.2,1.5,16.0,12240,,2022
44127.133,metal loss,262.5,5.7,3.6,11.0,12240,,2022
44127.172,metal loss,118.5,2.0,1.3,15.0,12240,,2022
44127.461,metal loss,78.0,3.9,2.7,18.0,12240,,2022
44128.041,metal loss,77.5,1.2,1.2,23.0,12240,,2022
44128.182,metal loss,119.5,1.3,1.8,14.0,12240,,2022
44128.32,metal loss,284.5,3.5,1.6,14.0,12240,,2022
44128.471,metal loss,77.0,4.0,2.2,25.0,12240,,2022
44128.671,metal loss,60.5,1.9,1.9,17.0,12240,,2022
44129.124,metal loss,115.0,2.0,2.5,14.0,12240,,2022
44129.18,metal loss,78.0,2.0,1.8,25.0,12240,,2022
44129.216,metal loss,261.0,4.5,2.2,13.0,12240,,2022
44129.82,metal loss,119.0,20.0,4.2,12.0,12240,,2022
44129.941,metal loss,76.0,7.0,3.0,25.0,12240,,2022
44130.879,metal loss,75.0,1.6,1.0,21.0,12240,,2022
44131.079,metal loss,283.0,3.9,1.8,12.0,12240,,2022
44131.519,metal loss,76.5,2.3,1.9,30.0,12240,,2022
44131.68,metal loss,291.5,3.9,1.3,20.0,12240,,2022
44131.965,metal loss,124.00000000000001,16.0,2.9,12.0,12240,,2022
44132.083,metal loss,75.0,2.2,2.2,26.0,12240,,2022
44132.201,metal loss,294.5,13.2,5.4,21.0,12240,,2022
44132.589,metal loss,75.5,5.4,1.2,24.0,12240,,2022
44133.373,metal loss,74.0,1.3,1.8,24.0,12240,,2022
44133.491,metal loss,290.5,9.2,4.9,21.0,12240,,2022
44133.701,metal loss,69.5,16.9,4.8,26.0,12240,,2022
44134.813,metal loss,291.0,2.5,1.4,13.0,12240,,2022
44135.203,metal loss,133.5,7.4,2.9,12.0,12240,,2022
44135.364,metal loss,291.0,9.3,3.6,20.0,12240,,2022
44135.404,metal loss,74.0,15.6,6.6,36.0,12240,,2022
44135.873,metal loss,223.0,2.8,2.9,11.0,12240,,2022
44136.43,metal loss,289.5,1.2,0.7,16.0,12240,,2022
44136.952,metal loss,77.5,8.9,4.8,27.0,12240,,2022
44137.333,metal loss,289.0,5.0,1.5,19.0,12240,,2022
44139.062,metal loss,106.5,7.0,2.5,19.0,12240,,2022
44139.429,metal loss,254.49999999999997,0.9,1.3,20.0,12240,,2022
44139.77,metal loss,251.0,1.6,1.9,18.0,12240,,2022
44139.961,metal loss,116.0,2.8,3.7,21.0,12240,,2022
44140.331,metal loss,253.0,1.6,1.9,22.0,12240,,2022
44140.436,metal loss,109.5,2.2,1.7,12.0,12240,,2022
44140.64,metal loss,253.0,1.5,1.7,22.0,12240,,2022
44140.853,metal loss,113.5,1.9,1.9,14.0,12240,,2022
44140.994,metal loss,236.0,5.0,2.4,15.0,12240,,2022
44141.467,metal loss,113.0,2.4,1.9,14.0,12240,,2022
44142.231,metal loss,243.0,3.0,2.0,13.0,12240,,2022
44142.726,metal loss,304.5,1.8,2.0,35.0,12240,,2022
44142.933,metal loss,130.5,2.7,2.4,14.0,12240,,2022
44143.497,metal loss,136.5,5.6,2.8,14.0,12240,,2022
44148.012,metal loss,127.0,26.4,6.8,34.0,12240,,2022
44148.724,metal loss,148.0,2.8,0.6,18.0,12240,,2022
44148.999,metal loss,229.5,2.4,1.3,14.0,12240,,2022
44149.452,metal loss,223.0,1.3,1.4,28.0,12240,,2022
44150.062,metal loss,241.50000000000003,2.9,1.6,28.0,12240,,2022
44150.469,metal loss,122.0,1.0,1.8,20.0,12240,,2022
44150.689,metal loss,240.50000000000003,2.7,1.4,24.0,12240,,2022
44151.204,metal loss,240.50000000000003,2.8,1.6,24.0,12240,,2022
44151.703,metal loss,217.0,1.1,1.1,23.0,12240,,2022
44153.127,metal loss,277.0,3.1,2.0,11.0,12240,,2022
44153.317,metal loss,146.0,3.2,2.5,18.0,12240,,2022
44155.341,metal loss,348.0,1.7,2.4,21.0,12240,,2022
44155.348,metal loss,162.0,3.4,3.0,14.0,12240,,2022
44155.384,metal loss,254.0,8.4,7.9,21.0,12240,,2022
44155.41,metal loss,90.5,1.9,1.7,18.0,12240,,2022
44155.43,metal loss,313.5,3.2,2.8,17.0,12240,,2022
44156.171,metal loss,81.0,3.7,2.8,17.0,12240,,2022
44156.201,metal loss,340.5,2.5,1.7,13.0,12240,,2022
44156.204,metal loss,173.5,3.7,1.7,14.0,12240,,2022
44156.348,metal loss,238.5,0.8,2.5,23.0,12240,,2022
44156.854,metal loss,342.0,6.1,3.9,17.0,12250,,2022
44157.077,metal loss,248.5,2.5,3.0,17.0,12250,,2022
44157.205,metal loss,310.5,1.3,1.6,18.0,12250,,2022
44182.021,metal loss,354.5,3.3,1.7,11.0,12250,,2022
44182.539,metal loss,351.5,4.1,3.0,12.0,12250,,2022
44191.788,metal loss,355.5,3.1,2.0,12.0,12250,,2022
44192.264,metal loss,353.0,4.3,1.1,16.0,12250,,2022
44197.27,metal loss,357.5,1.1,1.5,19.0,12260,,2022
44227.733,metal loss,161.0,1.0,1.2,38.0,12260,,2022
44228.274,metal loss,158.5,7.2,12.8,31.0,12270,,2022
44272.854,metal loss,153.5,1.4,1.8,31.0,12280,,2022
44273.068,metal loss,121.5,7.2,4.5,11.0,12280,,2022
44273.173,metal loss,180.5,23.0,14.4,34.0,12280,,2022
44274.117,metal loss,159.5,8.9,5.5,19.0,12280,,2022
44275.433,metal loss,143.0,1.6,1.8,27.0,12280,,2022
44306.804,metal loss,131.5,5.9,9.4,25.0,12280,,2022
44387.119,metal loss,137.0,3.1,7.8,14.0,12300,,2022
44389.072,metal loss,127.5,2.6,2.0,25.0,12310,,2022
44393.127,metal loss,336.5,3.5,2.5,13.0,12310,,2022
44394.567,metal loss,335.0,1.8,2.7,12.0,12310,,2022
44414.964,metal loss,344.0,5.7,2.2,12.0,12310,,2022
44417.005,metal loss,348.5,11.3,2.6,11.0,12310,,2022
44444.961,metal loss,366.5,7.0,1.4,12.0,12320,,2022
44450.61,metal loss,362.0,5.0,1.4,12.0,12320,,2022
44451.476,metal loss,363.5,10.2,2.4,11.0,12320,,2022
44454.98,metal loss,365.0,3.8,2.0,16.0,12320,,2022
44715.115,metal loss,191.0,4.1,1.9,17.0,12390,,2022
44715.961,metal loss,193.0,6.1,1.7,14.0,12390,,2022
44718.284,metal loss,186.5,8.1,2.3,13.0,12390,,2022
44729.738,metal loss,177.5,15.7,2.7,15.0,12390,,2022
44808.78,metal loss,176.5,1.1,0.7,13.0,12410,,2022
44809.088,metal loss,174.0,2.1,2.4,15.0,12410,,2022
44809.747,metal loss,200.0,1.5,1.5,18.0,12410,,2022
44809.76,metal loss,147.0,1.7,1.3,16.0,12410,,2022
44810.144,metal loss,148.0,2.2,1.6,15.0,12410,,2022
44810.167,metal loss,202.5,1.6,1.3,12.0,12410,,2022
44810.591,metal loss,179.0,21.1,13.8,38.0,12410,,2022
44812.717,metal loss,188.0,2.4,3.2,30.0,12420,,2022
44813.156,metal loss,174.5,2.4,2.4,13.0,12420,,2022
44813.491,metal loss,148.5,4.3,1.7,27.0,12420,,2022
44813.658,metal loss,201.5,1.3,1.7,26.0,12420,,2022
44814.131,metal loss,150.0,0.9,1.5,36.0,12420,,2022
44814.6,metal loss,150.0,0.8,1.2,16.0,12420,,2022
44814.895,metal loss,146.0,2.4,1.3,26.0,12420,,2022
44814.977,metal loss,203.0,3.3,1.3,21.0,12420,,2022
44815.515,metal loss,137.0,11.0,5.3,38.0,12420,,2022
44815.696,metal loss,203.5,1.0,1.0,19.0,12420,,2022
44816.093,metal loss,204.0,4.6,1.9,24.0,12420,,2022
44820.696,metal loss,126.0,8.7,3.3,17.0,12420,,2022
44820.807,metal loss,216.5,4.9,4.1,48.0,12420,,2022
44821.591,metal loss,207.5,2.0,2.3,45.0,12420,,2022
44821.608,metal loss,147.0,8.1,4.1,30.0,12420,,2022
44821.942,metal loss,205.0,1.2,2.3,44.0,12420,,2022
44822.562,metal loss,203.5,1.5,1.8,49.0,12420,,2022
44822.595,metal loss,142.5,20.3,5.5,35.0,12420,,2022
44823.028,metal loss,204.5,1.1,2.3,37.0,12420,,2022
44824.39,metal loss,206.5,3.1,2.1,12.0,12420,,2022
44824.606,metal loss,146.5,5.9,3.6,19.0,12420,,2022
44824.908,metal loss,207.0,3.7,2.0,17.0,12420,,2022
44825.883,metal loss,136.5,1.4,1.3,15.0,12420,,2022
44827.621,metal loss,137.5,14.8,6.5,36.0,12420,,2022
44847.874,metal loss,235.5,2.2,2.0,19.0,12420,,2022
44848.494,metal loss,234.0,5.1,4.7,22.0,12420,,2022
44848.579,metal loss,105.5,5.7,4.0,27.0,12420,,2022
44849.944,metal loss,253.0,2.9,0.9,14.0,12420,,2022
44849.993,metal loss,232.5,10.1,5.7,27.0,12420,,2022
44850.092,metal loss,102.5,10.7,15.0,31.0,12420,,2022
44850.505,metal loss,378.5,5.4,2.9,24.0,12420,,2022
44850.564,metal loss,317.0,1.2,1.9,16.0,12420,,2022
44850.587,metal loss,346.0,3.7,5.4,16.0,12420,,2022
44850.774,metal loss,259.5,2.2,1.0,11.0,12420,,2022
44851.093,metal loss,298.5,12.6,6.0,31.0,12420,,2022
44852.051,metal loss,88.0,7.4,3.8,19.0,12430,,2022
44852.372,metal loss,263.5,17.2,4.4,29.0,12430,,2022
44854.236,metal loss,134.5,1.2,0.7,14.0,12430,,2022
44855.604,metal loss,139.5,1.7,2.2,21.0,12430,,2022
44855.636,metal loss,240.0,2.0,0.9,11.0,12430,,2022
44856.161,metal loss,238.5,2.2,2.4,36.0,12430,,2022
44856.526,metal loss,233.0,5.0,3.7,18.0,12430,,2022
44857.274,metal loss,236.5,1.0,0.7,13.0,12430,,2022
44857.631,metal loss,240.50000000000003,3.5,1.9,18.0,12430,,2022
44858.317,metal loss,238.0,1.9,1.3,11.0,12430,,2022
44860.823,metal loss,241.0,3.7,3.4,12.0,12430,,2022
44861.407,metal loss,241.0,13.5,8.9,16.0,12430,,2022
44863.898,metal loss,222.5,2.1,1.0,10.0,12430,,2022
44864.695,metal loss,163.0,2.2,1.8,12.0,12430,,2022
44865.269,metal loss,181.5,1.3,0.7,13.0,12430,,2022
44867.037,metal loss,192.0,6.3,12.6,18.0,12430,,2022
44867.779,metal loss,144.0,15.3,5.2,20.0,12430,,2022
44868.284,metal loss,239.0,5.4,3.1,26.0,12430,,2022
44869.157,metal loss,240.50000000000003,1.3,1.7,33.0,12430,,2022
44869.695,metal loss,243.5,2.4,1.9,37.0,12430,,2022
44869.918,metal loss,142.0,3.0,2.8,19.0,12430,,2022
44869.948,metal loss,211.5,12.2,3.0,24.0,12430,,2022
44870.978,metal loss,237.0,1.7,2.8,60.0,12430,,2022
44871.339,metal loss,229.0,11.4,6.0,50.0,12430,,2022
44871.644,metal loss,132.0,4.9,5.8,24.0,12430,,2022
44872.343,metal loss,141.5,1.5,1.6,21.0,12430,,2022
44872.766,metal loss,150.0,10.3,5.6,17.0,12430,,2022
44872.89,metal loss,242.50000000000003,1.8,1.6,79.0,12430,,2022
44873.855,metal loss,145.0,2.2,2.9,25.0,12430,,2022
44873.953,metal loss,240.0,1.2,2.0,69.0,12430,,2022
44874.573,metal loss,242.0,1.1,2.0,48.0,12430,,2022
44874.82,metal loss,143.0,1.9,2.2,17.0,12430,,2022
44875.266,metal loss,352.5,6.5,2.6,14.0,12430,,2022
44875.42,metal loss,378.0,2.2,1.0,17.0,12430,,2022
44886.68,metal loss,35.5,1.0,1.3,16.0,12430,,2022
44887.146,metal loss,36.0,1.3,1.2,23.0,12430,,2022
44887.487,metal loss,389.0,6.4,4.6,23.0,12430,,2022
44889.206,metal loss,34.5,8.8,4.4,12.0,12430,,2022
44890.682,metal loss,348.5,2.1,1.8,12.0,12430,,2022
44890.988,metal loss,65.5,4.6,2.9,21.0,12430,,2022
44891.453,metal loss,341.0,1.4,1.4,41.0,12430,,2022
44891.585,metal loss,60.5,3.5,3.6,13.0,12430,,2022
44891.969,metal loss,354.0,3.1,3.4,14.0,12440,,2022
44892.897,metal loss,365.0,9.5,4.1,13.0,12440,,2022
44895.823,metal loss,379.5,2.9,1.9,10.0,12440,,2022
44896.247,metal loss,374.5,1.3,1.3,12.0,12440,,2022
44930.988,metal loss,184.0,2.8,2.6,18.0,12440,,2022
44931.234,metal loss,117.5,1.6,4.1,26.0,12440,,2022
44933.11,metal loss,124.00000000000001,9.8,3.2,12.0,12450,,2022
44934.108,metal loss,121.0,4.5,3.8,11.0,12450,,2022
44936.293,metal loss,123.49999999999999,6.9,1.8,12.0,12450,,2022
44943.537,metal loss,121.0,9.2,2.4,16.0,12450,,2022
44946.319,metal loss,122.0,8.8,2.4,13.0,12450,,2022
44949.373,metal loss,123.49999999999999,9.7,2.8,11.0,12450,,2022
44959.104,metal loss,126.5,3.0,1.3,12.0,12450,,2022
44972.949,metal loss,196.5,3.9,2.4,22.0,12460,,2022
45011.45,metal loss,222.5,2.8,2.0,21.0,12460,,2022
45013.179,metal loss,135.5,1.8,1.9,28.0,12470,,2022
45044.078,metal loss,381.5,4.3,1.9,10.0,12470,,2022
45048.025,metal loss,381.5,6.9,2.3,12.0,12470,,2022
45049.019,metal loss,377.0,13.8,2.8,12.0,12470,,2022
45050.955,metal loss,377.5,4.6,1.8,15.0,12470,,2022
45092.989,metal loss,259.0,3.1,4.9,24.0,12490,,2022
45093.12,metal loss,118.5,0.7,1.3,16.0,12490,,2022
45100.282,metal loss,128.5,5.0,4.2,14.0,12490,,2022
45114.357,metal loss,238.5,2.6,3.1,23.0,12490,,2022
45130.902,metal loss,199.0,13.3,6.7,13.0,12490,,2022
45132.421,metal loss,218.5,6.1,2.7,14.0,12500,,2022
45133.465,metal loss,221.0,1.2,1.9,16.0,12500,,2022
45136.503,metal loss,257.0,7.6,2.9,21.0,12500,,2022
45137.73,metal loss,257.0,1.3,1.1,36.0,12500,,2022
45140.499,metal loss,228.0,9.8,7.9,22.0,12500,,2022
45141.188,metal loss,258.5,4.9,3.4,10.0,12500,,2022
45142.185,metal loss,225.0,5.7,4.4,18.0,12500,,2022
45143.068,metal loss,220.5,6.6,3.6,21.0,12500,,2022
45171.598,metal loss,172.5,5.1,5.3,22.0,12500,,2022
45171.713,metal loss,54.5,1.5,2.4,15.0,12500,,2022
45173.343,metal loss,135.0,4.6,4.5,11.0,12510,,2022
45173.451,metal loss,325.5,11.7,3.5,10.0,12510,,2022
45173.681,metal loss,194.5,3.0,2.5,20.0,12510,,2022
45173.73,metal loss,173.0,1.9,1.7,29.0,12510,,2022
45176.473,metal loss,219.5,5.1,2.6,26.0,12510,,2022
45176.831,metal loss,319.0,5.3,1.7,12.0,12510,,2022
45177.749,metal loss,331.5,4.6,1.9,14.0,12510,,2022
45177.759,metal loss,206.5,6.9,5.5,35.0,12510,,2022
45178.911,metal loss,209.0,3.0,1.5,32.0,12510,,2022
45179.491,metal loss,208.5,2.5,1.0,13.0,12510,,2022
45180.161,metal loss,211.5,2.6,1.1,28.0,12510,,2022
45181.125,metal loss,214.5,2.6,1.3,20.0,12510,,2022
45181.683,metal loss,213.5,2.4,1.3,17.0,12510,,2022
45185.666,metal loss,333.5,4.9,1.9,13.0,12510,,2022
45186.555,metal loss,206.5,1.9,1.4,15.0,12510,,2022
45186.713,metal loss,174.0,16.5,16.5,42.0,12510,,2022
45187.949,metal loss,338.5,6.2,2.8,10.0,12510,,2022
45188.018,metal loss,234.0,6.9,6.2,25.0,12510,,2022
45188.448,metal loss,183.0,1.4,1.3,16.0,12510,,2022
45188.494,metal loss,207.0,9.9,5.7,17.0,12510,,2022
45189.308,metal loss,248.00000000000003,2.4,4.3,26.0,12510,,2022
45189.905,metal loss,208.5,13.3,8.7,20.0,12510,,2022
45190.571,metal loss,141.0,14.9,6.0,11.0,12510,,2022
45190.866,metal loss,227.0,6.5,2.2,23.0,12510,,2022
45191.834,metal loss,225.0,2.3,1.3,19.0,12510,,2022
45192.385,metal loss,214.5,2.7,1.5,27.0,12510,,2022
45192.838,metal loss,199.0,1.8,2.1,32.0,12510,,2022
45193.022,metal loss,143.5,1.8,2.0,16.0,12510,,2022
45193.497,metal loss,185.0,12.0,8.2,38.0,12510,,2022
45194.718,metal loss,196.0,2.6,1.9,14.0,12510,,2022
45195.417,metal loss,328.5,5.0,3.3,14.0,12510,,2022
45196.89,metal loss,328.0,3.8,2.2,13.0,12510,,2022
45198.72,metal loss,194.0,7.8,3.0,16.0,12510,,2022
45199.688,metal loss,199.5,1.9,1.8,13.0,12510,,2022
45200.272,metal loss,200.0,1.5,1.5,16.0,12510,,2022
45206.001,metal loss,334.0,12.4,2.4,10.0,12510,,2022
45253.973,metal loss,37.0,2.2,1.6,21.0,12530,,2022
45254.003,metal loss,113.5,2.1,1.3,17.0,12530,,2022
45282.149,metal loss,48.0,3.0,5.3,35.0,12530,,2022
45283.888,metal loss,68.5,7.4,2.6,24.0,12530,,2022
45284.324,metal loss,153.5,2.4,4.2,15.0,12530,,2022
45284.354,metal loss,93.5,1.7,2.4,13.0,12530,,2022
45286.916,metal loss,360.5,5.1,8.2,53.0,12540,,2022
45287.06,metal loss,36.5,3.7,2.7,17.0,12540,,2022
45287.083,metal loss,224.0,2.6,3.2,14.0,12540,,2022
45287.1,metal loss,132.0,3.0,2.0,12.0,12540,,2022
45291.906,metal loss,79.0,4.3,4.8,15.0,12540,,2022
45296.138,metal loss,166.0,3.6,2.4,17.0,12540,,2022
45300.991,metal loss,77.5,10.7,8.5,30.0,12540,,2022
45303.091,metal loss,118.0,3.6,1.6,15.0,12540,,2022
45303.396,metal loss,46.5,3.4,1.7,16.0,12540,,2022
45303.885,metal loss,44.0,13.0,5.7,21.0,12540,,2022
45304.213,metal loss,121.0,7.4,2.4,16.0,12540,,2022
45305.436,metal loss,113.0,3.5,1.8,13.0,12540,,2022
45306.257,metal loss,375.0,6.3,3.4,10.0,12540,,2022
45306.896,metal loss,111.0,3.5,3.3,11.0,12540,,2022
45307.418,metal loss,122.49999999999999,12.4,2.8,20.0,12540,,2022
45307.556,metal loss,53.0,9.7,4.3,18.0,12540,,2022
45308.632,metal loss,110.0,2.7,2.0,18.0,12550,,2022
45308.809,metal loss,38.0,8.4,4.4,20.0,12550,,2022
45309.35,metal loss,108.5,8.4,3.3,21.0,12550,,2022
45310.19,metal loss,88.5,7.0,11.3,24.0,12550,,2022
45313.392,metal loss,99.0,18.1,4.6,26.0,12550,,2022
45322.346,metal loss,96.5,1.7,1.8,17.0,12550,,2022
45326.447,metal loss,108.5,2.0,2.4,33.0,12550,,2022
45335.423,metal loss,158.5,2.3,1.0,12.0,12550,,2022
45336.391,metal loss,163.0,1.7,1.0,14.0,12550,,2022
45339.954,metal loss,48.0,2.8,2.7,11.0,12550,,2022
45344.911,metal loss,54.5,2.9,2.9,11.0,12550,,2022
45348.051,metal loss,111.5,2.6,2.6,15.0,12550,,2022
45350.348,metal loss,104.0,1.6,1.3,15.0,12560,,2022
45350.505,metal loss,135.0,5.2,6.8,20.0,12560,,2022
45395.42,metal loss,307.5,7.2,2.7,10.0,12570,,2022
45474.813,metal loss,185.0,3.5,4.9,54.0,12590,,2022
45475.279,metal loss,137.0,5.4,3.5,15.0,12590,,2022
45475.371,metal loss,194.0,3.5,6.8,19.0,12590,,2022
45476.243,metal loss,241.0,10.1,5.4,12.0,12600,,2022
45635.489,metal loss,184.5,2.8,2.5,13.0,12630,,2022
45729.747,metal loss,47.0,3.1,2.9,11.0,12670,,2022
45790.745,metal loss,382.0,6.1,3.1,13.0,12690,,2022
45830.584,metal loss,101.0,16.3,2.1,17.0,12700,,2022
45837.497,metal loss,103.5,37.0,4.4,17.0,12700,,2022
45842.999,metal loss,97.5,5.0,1.9,12.0,12700,,2022
45846.03,metal loss,107.5,3.9,2.5,13.0,12700,,2022
45848.927,metal loss,100.5,12.1,2.1,10.0,12700,,2022
45853.76,metal loss,159.5,5.5,5.8,25.0,12710,,2022
45853.865,metal loss,263.5,2.9,3.4,12.0,12710,,2022
45853.907,metal loss,91.0,3.5,1.6,21.0,12710,,2022
45853.911,metal loss,117.0,4.2,2.8,20.0,12710,,2022
45853.953,metal loss,202.0,7.6,3.7,17.0,12710,,2022
45894.344,metal loss,253.49999999999997,1.9,2.0,12.0,12720,,2022
45895.594,metal loss,251.0,3.3,2.8,11.0,12720,,2022
45899.767,metal loss,261.5,5.3,2.4,10.0,12720,,2022
45901.827,metal loss,257.0,6.5,2.5,11.0,12720,,2022
45904.075,metal loss,256.5,20.0,4.3,14.0,12720,,2022
45906.253,metal loss,259.0,4.0,2.2,12.0,12720,,2022
45912.254,metal loss,257.0,4.3,2.3,13.0,12720,,2022
45912.91,metal loss,258.5,3.0,1.0,13.0,12720,,2022
45914.416,metal loss,254.49999999999997,3.3,4.1,15.0,12720,,2022
45917.526,metal loss,164.5,1.3,1.7,19.0,12720,,2022
45917.69,metal loss,205.5,2.2,1.5,16.0,12720,,2022
45918.609,metal loss,171.0,5.9,4.4,23.0,12730,,2022
46128.317,metal loss,214.5,4.7,3.9,35.0,12780,,2022
46128.583,metal loss,131.5,1.4,2.7,21.0,12780,,2022
46130.03,metal loss,217.0,8.4,7.4,31.0,12790,,2022
46149.859,metal loss,146.0,2.1,1.5,30.0,12790,,2022
46187.792,metal loss,151.0,13.4,3.6,43.0,12800,,2022
46188.691,metal loss,117.5,1.6,1.3,19.0,12800,,2022
46189.216,metal loss,142.5,11.3,8.4,33.0,12800,,2022
46189.954,metal loss,116.5,1.5,1.6,18.0,12800,,2022
46190.344,metal loss,153.0,9.0,4.3,30.0,12800,,2022
46190.446,metal loss,115.5,6.3,2.2,20.0,12800,,2022
46191.293,metal loss,156.0,4.2,1.5,49.0,12800,,2022
46191.588,metal loss,115.5,2.1,1.7,27.0,12800,,2022
46191.962,metal loss,115.5,1.8,1.5,15.0,12800,,2022
46192.388,metal loss,154.0,2.6,4.7,59.0,12800,,2022
46192.854,metal loss,144.5,10.4,3.3,48.0,12800,,2022
46193.153,metal loss,114.0,1.9,2.0,23.0,12800,,2022
46193.556,metal loss,115.0,4.6,1.8,19.0,12800,,2022
46193.96,metal loss,146.5,3.8,1.7,38.0,12800,,2022
46194.587,metal loss,147.5,1.2,1.7,46.0,12800,,2022
46194.941,metal loss,144.5,3.5,2.6,35.0,12800,,2022
46195.213,metal loss,115.5,1.7,1.5,21.0,12800,,2022
46195.469,metal loss,146.5,0.9,1.5,36.0,12800,,2022
46195.774,metal loss,115.0,1.9,2.2,15.0,12800,,2022
46195.778,metal loss,148.0,2.1,2.8,31.0,12800,,2022
46196.168,metal loss,115.5,1.9,1.5,15.0,12800,,2022
46196.25,metal loss,151.5,1.5,1.6,22.0,12800,,2022
46196.585,metal loss,143.5,2.7,2.1,13.0,12800,,2022
46197.054,metal loss,146.0,1.1,1.4,31.0,12800,,2022
46197.234,metal loss,114.0,3.7,2.8,20.0,12800,,2022
46197.766,metal loss,115.5,2.6,2.6,16.0,12800,,2022
46198.442,metal loss,117.0,1.9,2.2,17.0,12800,,2022
46198.645,metal loss,143.5,14.2,7.1,38.0,12800,,2022
46199.961,metal loss,117.0,2.0,2.0,21.0,12800,,2022
46200.184,metal loss,144.5,3.7,2.4,21.0,12800,,2022
46200.784,metal loss,152.5,7.6,4.0,21.0,12800,,2022
46201.64,metal loss,147.5,1.3,1.8,21.0,12800,,2022
46202.142,metal loss,156.5,9.5,2.9,22.0,12800,,2022
46202.966,metal loss,235.5,6.0,3.6,20.0,12800,,2022
46203.199,metal loss,157.5,2.2,2.3,21.0,12800,,2022
46203.734,metal loss,188.5,5.9,7.7,24.0,12800,,2022
